userId,movieId,rating,timestamp
37,5,3.5,1499451696
59,83,5.0,1499473583
30,55,3.5,1499564328
36,24,4.5,1499621243
12,57,2.5,1499639783
12,60,3.5,1499665404
29,89,2.5,1499858809
61,47,2.5,1499912932
29,51,0.5,1500286431
14,43,1.5,1500341429
80,68,4.5,1500402747
33,64,3.0,1500451003
18,96,3.0,1500641219
34,52,5.0,1500768355
45,52,0.5,1500832833
39,42,3.0,1500976858
31,78,4.0,1501013058
53,81,2.5,1501051550
54,23,1.5,1501068072
78,91,4.5,1501243749
65,64,2.5,1501252157
39,80,3.5,1501273782
15,81,4.0,1501483529
36,22,5.0,1501523128
11,89,2.0,1501605099
48,27,2.5,1501643994
12,50,3.5,1501694999
60,75,2.5,1501825508
1,38,5.0,1502009551
45,77,1.0,1502029828
20,62,2.5,1502046742
45,85,5.0,1502271314
19,33,4.0,1502294283
29,64,2.0,1502309573
20,17,3.0,1502398600
45,11,3.0,1502403443
38,75,3.0,1502422923
1,28,3.0,1502524077
8,83,1.5,1502871677
17,78,2.0,1502922241
72,19,2.5,1503023974
7,61,4.5,1503025588
69,17,1.0,1503088869
35,14,3.5,1503133249
9,23,5.0,1503243503
22,29,4.5,1503432155
60,3,3.5,1503461917
70,29,0.5,1503509694
64,42,4.0,1503525606
66,42,5.0,1503772423
63,55,1.5,1503835011
36,53,2.5,1503901037
64,66,1.0,1503959423
14,18,2.5,1504045184
48,36,4.5,1504078177
60,45,2.0,1504127445
32,97,2.5,1504216990
35,30,4.5,1504307204
75,14,2.0,1504332349
66,55,4.5,1504340209
1,5,4.0,1504348692
44,67,4.0,1504511910
69,90,3.0,1504534837
71,62,4.0,1504631864
18,60,3.0,1504704239
70,88,2.5,1504759827
71,71,4.0,1504777852
15,43,2.0,1504840076
1,32,2.5,1504901318
39,25,1.5,1504964388
18,16,2.0,1505022996
18,92,0.5,1505035205
54,95,5.0,1505071643
48,4,2.0,1505221227
5,60,4.5,1505226562
73,14,3.0,1505340716
39,46,5.0,1505401325
70,27,3.0,1505478494
29,59,1.0,1505562730
2,65,2.5,1505578251
58,3,4.0,1505580827
45,37,1.0,1505782247
11,36,4.5,1505840500
29,30,2.0,1505868083
36,80,4.0,1505869423
69,27,2.5,1505904507
9,70,2.0,1505921176
38,31,4.0,1505959853
26,68,2.5,1505994565
53,74,3.5,1506128341
74,76,0.5,1506209265
56,22,0.5,1506240240
33,17,0.5,1506478263
11,75,1.0,1506542914
68,5,3.5,1506584235
41,99,4.0,1506681735
7,14,5.0,1506763058
52,52,4.5,1506808249
11,20,2.0,1506910781
17,56,3.0,1506959557
26,51,1.0,1506965670
4,12,1.0,1506967969
70,79,5.0,1507116150
22,24,2.0,1507550711
9,29,5.0,1507706565
65,46,3.0,1507711439
1,17,5.0,1507776019
52,25,5.0,1507963413
37,2,1.0,1507969847
66,12,1.5,1508000309
35,36,3.0,1508263183
39,3,3.0,1508499042
6,84,4.5,1508527953
4,99,2.0,1508654221
66,54,2.5,1508746731
49,63,4.5,1508785081
33,16,5.0,1508891260
25,56,3.0,1508938526
1,89,2.5,1508973070
56,97,5.0,1508983596
25,32,0.5,1509082474
79,85,1.5,1509114474
10,39,3.0,1509132406
52,43,1.5,1509292036
71,51,4.0,1509368832
54,41,2.5,1509393783
29,43,3.5,1509577372
58,94,4.5,1509621226
73,91,4.0,1509673231
54,12,5.0,1509674787
56,58,4.0,1509709080
41,16,3.0,1509712242
62,75,0.5,1509858471
26,18,3.0,1509943264
59,38,0.5,1510175779
15,53,4.0,1510305646
68,79,3.5,1510356808
6,91,4.5,1510408436
33,73,5.0,1510506351
1,30,2.0,1510670670
47,15,2.0,1510919051
14,63,1.5,1510932830
33,21,4.0,1510944463
30,59,0.5,1510953983
41,8,5.0,1510998780
7,43,1.0,1511033692
51,21,2.5,1511261026
72,79,0.5,1511294651
60,80,2.5,1511410532
69,70,3.5,1511413138
30,83,1.0,1511465145
1,41,3.5,1511471441
48,65,3.0,1511582792
71,30,4.0,1511661723
6,73,3.0,1511676387
40,96,4.5,1511711893
55,95,2.0,1511840716
55,74,2.5,1511931297
7,73,1.5,1511931758
12,25,2.5,1511955501
54,57,4.5,1512006128
18,77,3.0,1512207778
4,60,2.0,1512208655
55,45,4.0,1512297795
73,7,2.5,1512332510
61,29,0.5,1512400527
72,8,5.0,1512421691
49,6,1.0,1512576034
2,10,2.0,1512584117
55,48,2.0,1512602088
48,58,2.5,1512731781
17,66,2.0,1512738046
14,70,3.0,1512775752
12,80,5.0,1512805333
36,69,1.5,1512877344
18,57,1.5,1512898037
46,90,0.5,1513020658
15,3,4.5,1513074310
14,83,0.5,1513147919
15,52,4.5,1513153412
9,78,2.0,1513295762
8,96,5.0,1513481490
75,66,3.0,1513484723
7,13,1.0,1513565582
71,83,4.5,1513679721
35,93,3.5,1513720611
13,15,3.0,1513863400
64,38,2.0,1513869747
78,2,3.0,1513992033
51,22,3.0,1514023492
72,69,3.5,1514107146
67,67,5.0,1514276367
58,78,2.5,1514430540
31,25,2.0,1514572943
20,86,3.5,1514587923
38,40,2.0,1514604055
59,70,3.5,1514645336
55,24,1.5,1514659734
18,41,3.5,1514687458
78,89,1.5,1514742428
15,15,1.0,1514810364
66,70,2.5,1514811668
39,15,5.0,1514897609
17,58,1.5,1514898315
71,77,2.5,1514954973
62,71,3.0,1515020695
39,33,3.0,1515031246
12,17,1.5,1515034230
40,33,5.0,1515086886
18,36,4.0,1515108538
35,43,4.5,1515115572
9,55,2.0,1515312633
53,3,0.5,1515378300
8,9,1.5,1515476073
65,60,1.5,1515552066
26,89,4.5,1515554459
30,50,1.5,1515576580
33,39,3.0,1515590624
48,6,2.0,1515682261
11,92,4.0,1515785113
31,57,2.5,1515840670
9,47,5.0,1515905199
66,4,3.5,1516067675
13,14,0.5,1516222464
76,3,1.0,1516266132
12,83,2.0,1516292506
73,1,1.0,1516298042
17,39,4.5,1516582067
66,11,2.0,1516623830
17,82,2.0,1516672566
12,18,3.5,1516765082
12,20,4.0,1516927167
76,39,4.0,1517140567
55,49,3.0,1517144414
59,15,3.0,1517147290
1,45,4.5,1517164521
45,96,3.5,1517197789
72,72,3.5,1517212631
49,84,3.0,1517220755
72,34,3.5,1517257488
13,47,1.0,1517316433
37,19,3.5,1517317141
27,16,2.0,1517332868
58,80,3.0,1517422163
73,55,3.0,1517458105
54,20,5.0,1517499635
9,31,2.5,1517523352
12,92,0.5,1517726352
8,90,5.0,1517757012
55,70,4.0,1517768254
18,74,3.0,1517839245
8,20,3.0,1517976495
68,71,4.5,1518078455
7,46,4.5,1518095576
4,9,5.0,1518100173
54,46,2.0,1518136694
66,31,2.5,1518184038
80,40,0.5,1518221518
49,68,3.5,1518251058
73,67,3.0,1518645320
49,77,1.0,1518666069
25,51,4.0,1518686528
52,18,1.0,1518698901
62,81,4.0,1518715400
9,41,0.5,1518722089
80,74,3.5,1518791194
69,72,2.5,1518820589
61,4,4.5,1518843878
80,18,4.0,1518898819
14,92,2.5,1518917660
56,50,3.5,1518924888
52,15,1.5,1519078966
1,10,4.5,1519246987
58,7,1.0,1519333129
15,46,0.5,1519343448
49,95,4.0,1519449631
36,40,2.0,1519662921
12,9,2.5,1519765702
8,17,4.0,1519793895
18,71,4.5,1519948499
67,15,4.0,1519995630
44,95,1.5,1520338751
59,77,2.5,1520492423
76,11,2.5,1520576785
12,64,1.5,1520646272
25,61,2.0,1520663583
37,88,5.0,1520663678
17,15,3.5,1520669207
65,6,2.0,1520690437
34,35,0.5,1520695706
56,71,1.0,1520710403
15,26,4.0,1520862013
36,35,2.0,1521047405
35,25,1.5,1521056879
52,56,1.0,1521106645
41,77,1.5,1521113773
20,11,3.5,1521127064
8,48,4.0,1521141309
66,9,0.5,1521188146
61,36,0.5,1521284211
44,88,3.5,1521330108
9,28,3.5,1521447163
64,41,0.5,1521505761
27,95,2.0,1521527836
69,94,0.5,1521561438
26,20,3.0,1521574885
18,37,5.0,1521653343
55,23,1.0,1521733007
39,60,4.5,1521771888
12,62,3.5,1521786199
57,27,2.5,1521855253
72,56,1.0,1521903552
17,59,1.5,1522014071
11,4,1.0,1522021757
58,83,1.0,1522032724
22,20,2.0,1522047597
51,94,3.5,1522056958
68,80,5.0,1522147886
17,51,3.0,1522190017
39,39,2.0,1522198719
47,37,4.0,1522259868
69,1,5.0,1522450409
46,25,4.5,1522537959
53,95,3.5,1522606853
47,99,3.0,1522795679
11,94,4.0,1522852760
4,87,1.0,1522891845
28,84,3.0,1522922683
16,90,3.0,1522985268
5,22,1.0,1523038971
76,25,1.0,1523174189
13,61,2.0,1523205065
62,33,3.0,1523394620
8,35,2.0,1523503652
8,8,3.5,1523724038
10,65,1.0,1523773165
47,73,3.5,1523886134
66,35,1.5,1524231833
15,38,2.0,1524246074
72,41,0.5,1524325060
11,7,1.5,1524386832
9,97,2.0,1524516666
1,68,0.5,1524568594
47,78,2.5,1524599709
65,29,4.0,1524797416
60,67,5.0,1524814339
47,21,1.5,1524946158
39,19,4.5,1525040867
14,6,1.0,1525151268
46,87,2.5,1525182556
57,34,1.0,1525199678
35,18,2.0,1525220948
65,51,2.0,1525228944
8,70,5.0,1525289676
39,54,2.0,1525305561
25,68,4.5,1525346275
61,11,1.5,1525530577
64,93,1.0,1525651947
8,63,4.5,1525680509
8,4,0.5,1525754178
29,56,4.5,1525757348
20,95,4.5,1525826687
72,62,5.0,1525867483
66,80,3.5,1525897224
27,100,3.0,1526005655
60,39,1.0,1526037453
25,37,1.0,1526084230
72,31,1.5,1526107707
46,41,3.0,1526144410
13,64,1.5,1526199177
56,81,3.5,1526353485
58,60,4.0,1526358979
44,20,2.0,1526452872
17,55,4.5,1526616235
66,50,2.5,1526664305
66,49,2.0,1526675384
6,23,4.0,1526896746
70,63,4.0,1527043353
53,30,2.5,1527274279
1,18,4.5,1527445456
28,2,2.0,1527508462
7,20,3.5,1527513988
62,99,3.5,1527612232
37,26,1.5,1527612464
50,63,2.0,1527673011
6,46,1.0,1527751783
8,95,1.5,1527753171
79,45,2.5,1527936323
42,10,2.0,1528167540
29,78,0.5,1528171935
74,27,1.0,1528348130
47,96,1.0,1528420141
44,5,0.5,1528420391
14,38,1.0,1528538201
40,2,2.5,1528690780
34,95,4.5,1528700735
57,33,2.5,1528726137
13,1,1.5,1528869952
25,36,5.0,1528908749
25,27,1.5,1528975275
46,39,2.5,1529002780
35,60,4.0,1529042572
55,54,0.5,1529062059
58,8,2.5,1529099749
60,24,4.0,1529103908
29,99,1.0,1529136107
9,37,3.0,1529175364
65,21,0.5,1529302454
34,44,3.5,1529303929
9,2,1.5,1529415033
4,69,3.5,1529545528
14,91,3.5,1529735076
48,56,5.0,1529932171
6,41,5.0,1529976969
4,22,3.5,1530054435
11,90,5.0,1530057638
48,43,3.0,1530119660
19,68,5.0,1530146301
77,34,1.0,1530193358
64,86,3.0,1530263671
53,23,5.0,1530270548
41,73,2.5,1530275314
7,85,4.0,1530401945
12,93,1.5,1530428668
64,23,4.0,1530544003
38,100,0.5,1530592633
21,68,3.5,1530857810
67,7,4.5,1530871454
29,71,1.0,1530991474
39,86,0.5,1531006294
80,45,1.5,1531041547
78,31,2.0,1531066450
80,17,0.5,1531079595
47,85,5.0,1531364478
45,69,2.0,1531402211
17,20,0.5,1531446327
9,63,4.0,1531474925
72,50,2.5,1531530498
9,16,4.5,1531570483
61,53,3.5,1531682582
12,55,2.5,1531710709
57,72,1.5,1531726811
1,42,2.5,1531835592
35,54,4.5,1531908905
15,82,0.5,1531943179
36,38,0.5,1532064941
71,57,1.5,1532084233
47,74,0.5,1532127348
37,52,3.0,1532146844
17,1,4.5,1532318513
59,79,5.0,1532337103
59,10,3.5,1532342690
66,62,5.0,1532463288
40,38,1.0,1532666883
17,49,2.0,1532672819
35,7,4.5,1532804440
71,86,0.5,1532813846
63,33,1.0,1532922897
9,45,2.5,1533097874
49,62,4.0,1533192010
62,65,3.5,1533587139
70,4,3.5,1533633167
16,10,0.5,1533638726
17,16,1.5,1533682593
8,21,0.5,1533704091
39,4,2.0,1533840415
8,75,2.0,1533901428
27,89,4.0,1533908535
33,35,5.0,1533919701
33,29,5.0,1534115267
78,25,2.5,1534229625
63,92,4.0,1534303775
15,10,3.5,1534580336
15,54,3.0,1534623579
12,21,2.5,1534654259
1,52,3.5,1534760408
25,100,3.0,1534764283
19,24,5.0,1534902416
52,81,1.5,1534922035
18,9,3.0,1534996813
74,10,5.0,1535100006
35,79,2.0,1535311686
22,74,3.5,1535355892
7,92,3.5,1535599877
30,77,5.0,1535658921
42,68,1.0,1535684137
20,38,3.0,1535705009
47,7,1.0,1535709031
71,54,0.5,1535773011
53,46,4.5,1535831558
48,13,2.0,1535868186
30,43,1.0,1535881585
51,65,3.5,1535995282
16,18,4.5,1536036172
14,33,1.5,1536076436
41,2,4.5,1536213219
20,9,1.0,1536241880
51,88,2.0,1536249040
42,50,1.0,1536332619
55,78,2.0,1536341961
18,54,1.5,1536360316
29,97,1.5,1536393959
19,86,5.0,1536417441
49,58,2.5,1536458277
58,70,1.0,1536577699
58,97,5.0,1536583209
80,73,2.0,1536670340
64,13,3.5,1536672823
9,90,1.0,1536705264
79,11,5.0,1536755372
14,8,5.0,1536883088
70,49,3.5,1536888335
56,23,2.0,1536956386
44,46,4.5,1537131464
72,44,5.0,1537224981
57,6,2.0,1537282457
65,80,3.0,1537297509
35,10,4.0,1537328034
71,16,5.0,1537414848
60,99,3.5,1537449235
3,22,2.5,1537493254
34,34,1.5,1537593572
54,1,5.0,1537605419
51,68,2.5,1537644207
25,67,3.0,1537673012
20,71,2.5,1537753324
39,18,1.0,1537766062
64,8,3.0,1537924702
45,75,5.0,1537933408
45,36,4.5,1538012866
49,20,1.0,1538099191
55,53,4.5,1538114083
56,87,1.0,1538201649
68,93,1.5,1538202308
59,66,1.5,1538252636
71,8,2.5,1538279902
37,65,4.0,1538290184
1,12,0.5,1538367838
35,73,3.0,1538488410
20,47,5.0,1538604757
45,33,4.5,1538682351
40,26,2.0,1538728011
59,90,2.5,1538744904
60,92,1.5,1538769484
54,26,5.0,1538884490
72,22,0.5,1539226139
71,99,2.0,1539276957
5,35,2.5,1539456323
11,56,5.0,1539523331
68,46,1.0,1539566376
47,12,2.0,1539593649
47,72,4.0,1539610396
72,1,5.0,1539646340
31,66,2.5,1539655714
46,26,3.0,1539833358
50,35,3.5,1539895166
60,73,0.5,1540017390
58,87,4.0,1540187434
35,92,2.5,1540301276
7,70,4.0,1540324355
55,35,0.5,1540406527
24,37,1.0,1540517705
12,44,4.5,1540544362
57,30,5.0,1540581819
73,20,2.5,1540826595
27,66,3.0,1540921329
13,94,1.0,1541107447
48,46,2.5,1541232894
2,13,1.5,1541317515
29,2,3.0,1541411198
73,90,2.0,1541414763
14,59,0.5,1541433701
45,39,5.0,1541509006
14,58,1.5,1541538803
64,37,1.0,1541539139
79,96,2.0,1541565422
49,64,4.5,1541571774
62,64,1.0,1541707322
15,41,4.5,1541727458
6,64,2.5,1541782270
62,70,5.0,1541880755
12,37,1.5,1542035797
20,29,0.5,1542040950
16,2,1.5,1542202896
17,52,5.0,1542203755
55,7,3.0,1542220656
9,53,1.5,1542269772
77,1,0.5,1542404555
52,82,5.0,1542748986
15,47,5.0,1542764859
27,62,4.5,1542903499
35,97,3.0,1542911032
45,32,4.0,1542928197
8,55,0.5,1542967087
17,27,3.5,1542990739
18,48,5.0,1543003997
27,98,1.5,1543055533
18,47,3.0,1543238405
62,78,4.5,1543325927
46,13,5.0,1543373183
11,52,1.5,1543523563
58,24,4.5,1543594730
57,85,3.5,1543710420
70,12,4.0,1543736537
55,19,1.0,1543838273
47,76,5.0,1543899466
29,38,4.0,1544063032
71,25,5.0,1544178878
29,79,3.0,1544223358
78,47,1.5,1544288514
17,53,1.0,1544413028
17,47,3.0,1544415934
28,23,0.5,1544488488
14,2,4.0,1544532530
35,75,2.0,1544618052
44,60,5.0,1544706869
35,26,4.0,1544873761
60,44,3.0,1544963909
54,8,2.5,1544967489
55,6,3.5,1544967971
8,34,0.5,1545012101
68,81,3.5,1545142200
32,99,2.0,1545320938
45,71,4.5,1545343923
59,65,2.0,1545415315
61,32,1.0,1545504876
80,47,3.5,1545525077
52,73,4.5,1545636862
72,94,3.0,1545654912
7,55,2.0,1545830508
25,42,4.0,1545848446
22,38,3.0,1545933215
54,73,4.5,1546072709
34,100,4.0,1546140391
15,37,0.5,1546453032
68,3,1.5,1546488558
40,77,4.5,1546495668
77,48,1.5,1546496793
58,28,0.5,1546528296
68,57,2.0,1546628411
40,21,4.0,1546714648
64,100,1.5,1546775867
36,27,4.0,1546822325
76,79,0.5,1546888228
46,37,4.5,1547052808
52,79,3.5,1547128964
36,82,3.0,1547149570
53,38,2.0,1547161478
64,99,5.0,1547255969
47,77,1.5,1547294362
15,99,2.0,1547331148
49,12,3.5,1547384538
35,65,1.5,1547427324
63,16,2.0,1547591814
3,7,3.5,1547639046
9,4,3.5,1547747658
7,34,2.5,1547953930
45,89,3.5,1547977147
27,92,4.0,1547989426
66,21,1.0,1548241055
56,75,5.0,1548300050
48,14,0.5,1548326921
49,17,5.0,1548399647
80,95,0.5,1548436956
17,25,3.5,1548456548
18,98,4.0,1548558320
9,52,3.5,1548779343
33,24,5.0,1548867148
44,25,3.0,1548952810
76,1,3.5,1549030863
56,8,3.5,1549253620
47,48,4.0,1549257283
20,6,3.0,1549441332
22,85,1.5,1549533315
71,47,2.0,1549542898
62,94,4.0,1549630091
1,2,2.0,1549661135
67,35,3.0,1549782631
59,37,3.5,1549809686
78,79,3.0,1550029553
41,10,0.5,1550090516
35,20,4.5,1550090910
40,46,4.5,1550500993
19,96,2.5,1550560828
4,50,2.0,1550702552
70,97,4.0,1550717004
49,61,2.5,1550761427
29,94,3.5,1550775979
47,47,1.0,1550784519
51,78,2.0,1550956706
29,7,4.0,1551048739
67,76,4.5,1551252453
29,98,5.0,1551328444
77,77,1.5,1551329269
45,90,3.5,1551408956
7,50,4.5,1551438992
29,46,2.5,1551469187
14,86,2.5,1551471658
12,88,1.0,1551533102
50,51,4.5,1551835901
71,45,5.0,1551853889
20,2,4.5,1552011461
10,87,5.0,1552033337
16,29,3.5,1552064490
1,75,2.0,1552148989
25,17,3.0,1552168105
39,17,2.5,1552225132
29,11,2.0,1552287044
17,96,5.0,1552287767
47,89,2.0,1552350842
37,17,3.5,1552386800
45,18,3.0,1552431662
47,9,4.5,1552472326
1,76,4.0,1552519092
35,61,4.0,1552524644
65,40,4.5,1552604408
64,21,3.0,1552608163
12,5,4.0,1552709340
41,34,3.0,1552709661
16,78,4.0,1552768447
54,4,3.5,1552882245
77,70,0.5,1552900650
15,72,4.5,1552967888
54,100,4.0,1552978628
55,51,4.0,1553043512
77,16,4.5,1553161066
53,2,1.5,1553171435
4,17,1.0,1553232881
28,19,3.0,1553296746
69,84,2.0,1553348374
7,26,1.5,1553373975
36,98,5.0,1553448739
36,18,4.5,1553465940
56,29,4.5,1553521337
13,13,4.5,1553563316
69,51,1.5,1554005456
9,6,2.5,1554032800
66,59,4.0,1554137228
41,93,5.0,1554165539
71,32,4.5,1554206588
13,17,4.0,1554218013
14,69,1.0,1554250802
13,57,4.0,1554591202
45,84,4.0,1554627075
50,78,0.5,1554716593
14,95,5.0,1554892373
29,18,4.5,1554901133
7,65,4.0,1555034535
27,23,3.5,1555112372
27,59,2.5,1555390616
64,4,4.0,1555526203
5,17,4.5,1555542825
22,41,3.5,1555550108
40,85,1.0,1555693196
27,44,0.5,1555795639
49,19,0.5,1555802666
47,97,1.5,1555884202
58,74,2.0,1555957226
80,56,1.5,1555972627
35,80,4.0,1556048475
11,40,4.0,1556056207
41,17,5.0,1556213335
74,90,2.5,1556277348
39,30,0.5,1556330134
16,7,2.0,1556430673
60,62,4.0,1556433892
15,100,4.0,1556460626
17,21,5.0,1556462545
1,62,0.5,1556549153
60,8,5.0,1556755706
8,93,1.0,1556873697
34,4,2.5,1557007035
53,29,2.0,1557091755
60,50,2.0,1557099312
4,32,1.0,1557207094
53,58,4.5,1557296903
72,80,5.0,1557493526
18,7,5.0,1557554163
30,45,4.0,1557676604
35,94,3.0,1557695454
26,70,4.5,1557703994
46,67,4.5,1557806927
36,76,3.0,1557808260
68,83,2.5,1557843567
62,16,3.0,1557882714
8,84,4.0,1557951186
64,7,4.0,1558137831
58,26,2.5,1558156370
22,30,3.5,1558487603
69,58,4.0,1558540047
8,77,4.5,1558579128
19,92,2.5,1558613811
15,19,2.5,1558687056
71,39,3.5,1558984456
64,27,4.0,1559026126
58,36,3.0,1559074491
20,42,1.5,1559151562
55,57,4.5,1559262099
7,17,0.5,1559308505
43,86,4.0,1559328555
46,38,2.0,1559368033
48,64,1.0,1559485844
1,80,0.5,1559490424
45,51,3.5,1559810981
23,3,3.0,1559857132
7,31,3.0,1559979375
52,72,1.0,1560084793
7,57,2.5,1560154380
45,87,4.0,1560154762
34,36,4.0,1560161548
40,13,5.0,1560201774
12,94,0.5,1560218530
47,5,2.5,1560248496
25,94,1.0,1560256069
7,16,1.5,1560268636
41,92,1.0,1560275103
55,5,3.5,1560310280
46,42,3.5,1560430764
71,49,1.0,1560434791
18,59,2.5,1560470403
47,64,2.0,1560882796
27,12,1.0,1560896589
27,52,0.5,1560986209
57,50,4.0,1560997327
17,32,4.5,1561079508
41,6,3.0,1561190738
4,13,0.5,1561269684
46,53,2.5,1561340000
47,11,3.0,1561343940
48,44,2.5,1561453763
62,83,1.0,1561551988
27,83,0.5,1561641654
25,30,3.5,1561871837
52,85,1.0,1561934843
35,62,2.5,1562087881
15,40,4.5,1562141117
22,10,4.0,1562247554
1,97,3.5,1562286184
22,32,4.5,1562328388
55,50,3.0,1562549793
25,57,4.0,1562572333
54,56,5.0,1562613900
1,50,4.0,1562645415
76,32,1.5,1562830064
62,62,2.0,1562875528
12,23,1.5,1563080943
13,31,2.0,1563095660
37,99,3.0,1563206688
20,56,4.0,1563343994
57,47,1.0,1563473610
53,11,5.0,1563510775
16,36,0.5,1563611751
15,68,0.5,1563635896
7,54,3.0,1563691418
68,18,2.5,1564029881
15,21,1.5,1564160083
59,82,1.5,1564195868
32,59,3.5,1564234988
13,55,3.0,1564266958
19,57,5.0,1564346596
20,41,2.0,1564421666
12,69,4.0,1564495489
64,1,3.5,1564619230
34,98,5.0,1564739747
55,30,1.0,1564873727
49,10,2.5,1564913808
29,84,1.5,1564995251
19,42,4.5,1565019083
17,29,0.5,1565076870
17,7,5.0,1565089601
40,22,4.0,1565112121
76,63,0.5,1565115298
76,46,4.0,1565153711
5,23,3.0,1565183252
60,38,0.5,1565188620
31,77,0.5,1565249696
80,83,1.0,1565341365
20,33,1.0,1565428188
45,45,1.0,1565486408
73,95,1.5,1565508306
21,11,5.0,1565525124
61,66,1.5,1565855044
50,79,4.0,1565917599
24,95,2.5,1566195703
47,23,2.5,1566410799
11,77,5.0,1566428300
12,89,1.5,1566433528
60,34,2.0,1566449390
69,38,4.0,1566487005
31,31,2.5,1566527072
29,12,2.5,1566578165
29,13,2.0,1566584190
30,87,2.0,1566587347
55,27,0.5,1566680183
25,73,5.0,1566715678
61,86,1.0,1566743695
60,11,4.0,1566815994
27,4,2.0,1566845331
47,22,4.0,1567123921
10,49,1.5,1567249406
22,65,3.0,1567257486
32,72,4.5,1567293982
71,70,3.5,1567317260
25,15,5.0,1567325344
72,75,1.0,1567461310
13,39,0.5,1567482560
39,89,4.5,1567504553
64,22,3.0,1567504917
18,38,4.0,1567599372
16,33,5.0,1567709159
46,33,4.5,1567710504
9,44,0.5,1567853619
1,36,2.0,1567924783
38,26,4.5,1567976465
41,83,2.5,1567994754
76,54,2.5,1568059739
48,99,0.5,1568093045
52,33,2.5,1568144511
57,58,3.5,1568152798
62,6,2.0,1568177002
19,44,4.0,1568192780
17,65,1.0,1568232918
59,49,0.5,1568262325
14,77,4.5,1568329305
12,72,2.5,1568474325
2,22,1.0,1568485339
22,70,0.5,1568767900
60,89,1.5,1568778291
36,57,3.5,1568805688
72,70,0.5,1568940019
49,16,3.5,1569071072
15,30,0.5,1569112930
35,57,1.5,1569349990
68,45,0.5,1569378508
65,12,4.5,1569409460
70,93,2.5,1569609825
69,54,4.0,1569736395
14,35,0.5,1569885925
15,58,4.5,1569904043
41,48,0.5,1569976343
58,33,3.0,1570013752
26,63,1.0,1570021871
1,65,4.0,1570055678
35,81,3.5,1570132980
62,26,1.0,1570310518
49,72,3.5,1570366656
19,55,2.0,1570470763
14,24,2.5,1570683780
38,14,2.0,1570688749
71,20,4.0,1570907218
69,71,3.0,1570912423
25,79,1.5,1570958566
53,42,0.5,1571020290
52,29,1.5,1571104675
37,22,0.5,1571107164
48,78,5.0,1571120304
30,2,3.0,1571180605
45,59,1.5,1571381600
49,87,3.0,1571524435
49,11,3.0,1571644555
62,79,2.0,1571750807
29,63,1.5,1571807044
35,13,1.5,1571808244
17,17,2.5,1571846540
32,88,4.0,1571859073
70,61,2.5,1572044227
73,6,5.0,1572326573
1,31,2.5,1572401494
70,74,2.0,1572402076
60,30,3.5,1572433051
57,92,3.0,1572457390
11,10,1.5,1572498179
28,50,4.5,1572502404
45,63,3.5,1572723738
27,42,3.5,1572747356
46,93,3.5,1572761978
6,27,0.5,1572783857
25,96,3.0,1572827283
20,80,1.0,1572890680
37,6,4.5,1572918069
49,66,3.0,1573048824
68,58,3.5,1573055215
40,11,1.0,1573097652
71,60,2.5,1573166060
80,10,1.5,1573181760
69,82,2.0,1573207819
44,84,3.5,1573234119
9,27,2.5,1573252784
36,9,0.5,1573369699
25,99,3.0,1573473975
59,17,3.0,1573645629
62,24,3.5,1573653279
34,92,3.0,1573666200
9,24,1.0,1573692646
15,31,4.0,1573722517
66,77,0.5,1573838348
29,40,2.0,1574049980
27,48,3.0,1574138830
47,8,2.0,1574142060
64,95,4.5,1574172302
61,35,3.0,1574274745
74,63,1.0,1574532345
18,40,5.0,1574570629
15,2,3.5,1574602826
25,93,5.0,1574642407
18,68,2.0,1574751131
55,59,4.5,1574791317
35,84,2.5,1574946796
45,86,0.5,1574984986
41,20,0.5,1575095155
8,12,2.0,1575238261
12,34,4.0,1575253983
33,55,4.5,1575341155
51,4,1.5,1575352596
69,23,4.5,1575502959
70,43,3.0,1575561325
61,9,1.0,1575763244
71,52,0.5,1575882273
15,49,4.0,1575927127
35,83,2.5,1575992125
72,49,3.0,1576020046
62,47,0.5,1576097888
48,74,5.0,1576103924
15,35,0.5,1576188362
48,12,4.0,1576206341
62,68,5.0,1576219734
68,66,1.5,1576330777
57,79,1.5,1576349981
13,38,2.0,1576399382
39,37,5.0,1576430938
70,54,5.0,1576450978
14,99,2.0,1576453016
47,98,2.5,1576594097
49,73,3.0,1576708174
41,95,1.5,1576780994
57,95,2.5,1576990319
48,94,4.0,1577280855
30,11,2.5,1577532281
70,81,2.0,1577540782
68,55,5.0,1577677170
3,14,3.0,1577873098
52,76,2.0,1577876330
9,66,1.0,1577883689
20,1,4.0,1577902158
64,39,2.0,1578047513
50,34,4.5,1578212263
17,98,4.0,1578320162
4,15,2.0,1578478069
11,29,2.0,1578526016
11,72,5.0,1578541526
58,2,3.0,1578584421
45,16,4.0,1578665292
58,21,4.5,1578880512
24,65,4.5,1578907315
50,9,3.5,1578965362
59,2,1.0,1579167829
43,5,4.5,1579406753
19,45,2.0,1579467377
29,96,5.0,1579498722
14,30,1.5,1579575198
45,100,3.5,1579580846
41,66,5.0,1579641251
12,73,3.5,1579844418
17,89,4.0,1579849621
9,9,0.5,1579870637
11,24,0.5,1579872319
78,97,2.5,1579960183
38,66,0.5,1579977322
71,50,3.5,1580000792
48,41,1.5,1580044284
50,93,4.0,1580115099
66,56,3.5,1580115132
33,46,3.0,1580212318
52,47,3.0,1580300036
62,96,3.0,1580394823
